Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,ModifierWorktableScreen,9,0,20,11,277,54,0,1,0.0,0,14
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartBuilderScreen,9,0,17,8,280,48,0,1,0.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,PartInfoPanelScreen,4,0,10,6,134,23,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerChestScreen,2,1,6,5,55,16,0,1,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory,TinkerStationScreen,37,1,30,21,510,87,0,1,0.2,4,18
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,DynamicContainerScreen,16,0,10,8,133,25,1,0,0.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,GenericScreen,23,23,0,0,25,0,0,0,-1.0,3,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,InfoPanelScreen,25,0,25,16,280,53,0,0,0.08,2,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,ScalingChestScreen,1,0,6,4,39,7,0,1,0.3333333333333333,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.module,SideInventoryScreen,25,0,17,10,223,42,0,0,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,BorderWidget,11,10,6,6,56,6,0,0,0.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SideButtonsWidget,9,0,13,13,80,19,1,0,0.23076923076923078,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,SlotButtonItem,12,4,3,3,41,6,0,0,0.0,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerStationButtonsWidget,2,2,4,3,39,8,0,1,0.75,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tables.client.inventory.widget,TinkerTabsWidget,12,0,16,12,126,29,0,0,0.3125,2,4
TinkersConstructRefactor,slimeknights.tconstruct.tables.client,PatternGuiTextureLoader,1,1,3,2,22,3,0,0,1.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.client,TableTileEntityRenderer,0,0,3,3,27,7,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.data,TableRecipeProvider,0,0,3,3,39,3,0,0,-1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.tables.item,TableBlockItem,1,0,2,2,18,3,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.item,TinkersChestBlockItem,0,0,3,2,20,4,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,CraftingStationContainerMenu,1,0,6,6,74,15,0,1,0.5,3,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,ModifierWorktableContainerMenu,4,0,7,7,69,12,0,1,0.42857142857142855,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,WorktableSlot,2,0,2,2,17,2,0,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PartBuilderContainerMenu,4,0,9,8,71,12,0,1,0.7777777777777778,1,5
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PartBuilderSlot,1,0,2,2,14,2,1,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,PatternSlot,0,0,2,1,11,2,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TabbedContainerMenu,2,1,12,6,194,43,5,0,0.6666666666666666,5,5
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TinkerBlockComp,0,0,1,1,21,4,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,ClientOnly,0,0,3,0,32,6,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TinkerChestContainerMenu,1,0,3,3,22,4,0,1,1.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,DynamicChestInventory,0,0,1,1,8,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu,TinkerStationContainerMenu,2,0,6,5,72,12,0,1,0.5,3,6
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.module,SideInventoryContainer,3,0,3,2,45,8,0,0,0.0,4,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,ArmorSlot,3,0,4,4,24,4,0,0,0.5,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,CraftingResultSlot,1,0,3,2,21,4,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,LazyResultSlot,2,0,6,4,31,7,1,0,0.3333333333333333,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,PlayerSensitiveLazyResultSlot,1,0,3,3,20,4,0,1,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.menu.slot,TinkerStationSlot,2,0,6,6,36,6,0,0,0.3333333333333333,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,StationTabPacket,1,0,3,3,36,9,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,TinkerStationRenamePacket,1,0,3,3,21,5,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,TinkerStationSelectionPacket,1,0,3,3,18,5,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateCraftingRecipePacket,2,0,5,4,33,6,0,0,0.4,3,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,0,0,1,0,11,2,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateStationScreenPacket,1,1,4,2,23,6,0,0,1.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,0,0,1,0,13,3,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,UpdateTinkerStationRecipePacket,2,0,5,4,40,7,0,0,0.4,3,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.network,HandleClient,0,0,1,0,18,3,0,0,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tables,TableClientEvents,0,0,6,1,41,8,0,0,-1.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.tables,TinkerTables,37,33,3,2,57,3,0,0,0.6666666666666666,55,7
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,CraftingTableRepairKitRecipe,0,0,8,5,99,22,0,0,-1.0,0,14
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,PartBuilderToolRecycle,10,0,21,19,158,31,0,0,0.5238095238095238,3,11
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Serializer,0,0,3,1,22,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Finished,3,0,5,5,24,5,0,0,0.8,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,TinkerStationDamagingRecipe,6,0,14,14,89,18,0,0,0.42857142857142855,4,9
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Serializer,0,0,3,3,19,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Builder,2,0,5,5,33,7,0,0,0.6,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,Finished,0,0,3,3,12,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,TinkerStationPartSwapping,2,0,4,4,60,13,0,0,1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.tables.recipe,TinkerStationRepairRecipe,3,0,13,9,196,40,0,0,0.3076923076923077,3,16
TinkersConstructRefactor,slimeknights.tconstruct.tools,ArmorDefinitions,6,6,3,3,39,6,0,0,1.0,2,9
TinkersConstructRefactor,slimeknights.tconstruct.tools,MeleeHarvestToolStatsBuilder,3,0,9,7,74,10,0,0,0.2222222222222222,3,11
TinkersConstructRefactor,slimeknights.tconstruct.tools,RangedToolStatsBuilder,3,0,9,7,67,10,0,0,0.3333333333333333,1,10
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerModifiers,191,189,4,2,280,4,0,0,0.5,117,52
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolActions,1,1,0,0,9,0,0,0,-1.0,3,0
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerToolParts,16,15,0,0,18,0,0,0,-1.0,9,7
TinkersConstructRefactor,slimeknights.tconstruct.tools,TinkerTools,32,31,4,2,90,5,0,0,0.5,25,36
TinkersConstructRefactor,slimeknights.tconstruct.tools,ToolClientEvents,6,0,10,2,176,25,0,0,0.5,2,36
TinkersConstructRefactor,slimeknights.tconstruct.tools,ToolDefinitions,19,19,0,0,21,0,0,0,-1.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.tools,StatsBuilderTest,0,0,21,0,138,21,0,0,-1.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ArmorModelHelper,1,0,2,1,26,2,0,0,1.0,5,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ClientInteractionHandler,1,0,4,1,67,14,0,0,0.75,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,CrystalshotRenderer,2,0,2,2,10,2,0,0,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ModifierClientEvents,3,0,5,1,131,27,0,0,1.0,1,16
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,OverslimeModifierModel,1,1,3,3,32,5,0,0,1.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,PlateArmorModel,13,1,6,4,91,10,0,0,0.0,4,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,RayTracer,0,0,8,6,73,8,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ClientOnly,0,0,1,0,10,1,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,SlimelytraArmorModel,8,1,6,4,85,9,0,0,0.3333333333333333,4,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,SlimeskullArmorModel,9,1,8,5,134,17,0,0,0.25,5,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ToolContainerScreen,10,0,4,2,151,20,0,0,0.75,0,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,ToolRenderEvents,1,0,3,1,133,22,0,0,0.6666666666666666,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.client,TravelersGearModel,10,0,5,4,62,7,0,0,0.0,3,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,AxeAttackParticle,1,0,3,3,14,3,0,0,0.6666666666666666,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,Factory,1,0,2,2,9,2,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,HammerAttackParticle,1,0,3,3,14,3,0,0,0.6666666666666666,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.client.particles,Factory,1,0,2,2,9,2,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,EnchantmentToModifierProvider,0,0,4,2,65,4,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ModifierIds,67,67,2,0,82,2,0,0,1.0,10,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ModifierProvider,0,0,4,2,108,4,0,0,-1.0,1,14
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ModifierRecipeProvider,0,0,15,6,392,21,0,0,-1.0,1,41
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,SpillingFluidProvider,0,0,4,2,74,4,0,0,-1.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,StationSlotLayoutProvider,0,0,3,2,30,3,0,0,-1.0,0,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ToolDefinitionDataProvider,0,0,3,2,36,3,0,0,-1.0,0,20
TinkersConstructRefactor,slimeknights.tconstruct.tools.data,ToolsRecipeProvider,0,0,6,3,102,6,0,0,-1.0,0,17
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialDataProvider,0,0,3,2,81,3,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialIds,89,89,1,0,99,1,0,0,0.0,14,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialRecipeProvider,0,0,5,3,146,5,0,0,-1.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialRenderInfoProvider,0,0,3,2,101,3,0,0,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialStatsDataProvider,0,0,6,2,130,6,0,0,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.material,MaterialTraitsDataProvider,0,0,3,2,88,3,0,0,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.sprite,TinkerMaterialSpriteProvider,0,0,2,1,101,2,0,0,-1.0,1,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.data.sprite,TinkerPartSpriteProvider,2,2,3,2,67,3,0,0,1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CreativeSlotItem,3,0,6,6,57,12,0,0,0.3333333333333333,5,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CrystalshotItem,3,1,13,12,99,17,0,0,0.5384615384615384,3,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,CrystalshotEntity,1,0,9,8,49,11,0,0,0.4444444444444444,1,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,DragonScaleItem,0,0,2,2,11,2,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableBowItem,0,0,7,7,58,16,0,0,-1.0,0,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableCrossbowItem,2,1,12,11,169,33,0,0,0.6666666666666666,3,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableDaggerItem,0,0,10,10,33,10,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifiableSwordItem,0,0,2,2,8,2,1,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,ModifierCrystalItem,3,0,8,8,58,12,0,0,0.5,8,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,PlateArmorItem,0,0,3,3,18,3,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,PlateArmorRenderer,0,0,1,1,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,RepairKitItem,0,0,4,4,19,6,0,0,-1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimelytraItem,0,0,3,3,18,3,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimelytraRenderer,0,0,1,1,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimeskullItem,0,0,3,3,21,3,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,Slimeskull,0,0,1,1,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,SlimesuitItem,4,0,4,4,54,8,2,0,0.75,2,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,TravelersGearItem,2,0,4,4,32,5,0,0,1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.item,TravelersGearRenderer,0,0,1,1,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,EquipmentChangeWatcher,5,1,10,6,120,25,0,0,0.4,3,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,PlayerLastEquipment,3,0,5,4,41,9,0,0,0.6,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,InteractionHandler,3,1,16,6,304,64,0,0,0.6875,7,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,LastTick,1,0,1,0,17,2,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,ModifierMaxLevel,0,0,0,0,5,0,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,ToolEvents,0,0,11,1,303,80,0,0,-1.0,2,27
TinkersConstructRefactor,slimeknights.tconstruct.tools.logic,VanillaMaxLevel,0,0,0,0,5,0,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ReadOnlySlot,0,0,6,6,19,6,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ToolContainerMenu,10,2,8,7,124,21,0,0,0.25,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.menu,ToolContainerSlot,1,0,3,3,13,3,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,BouncyModifier,1,0,2,1,47,7,0,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,DoubleJumpModifier,4,0,4,3,59,12,0,0,0.5,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,LongFallModifier,0,0,1,1,5,1,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ProtectionModifier,0,0,2,2,13,4,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ReflectingModifier,0,0,2,1,52,12,0,0,-1.0,0,10
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ShieldStrapModifier,2,0,5,5,59,15,0,0,0.8,1,7
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,SlurpingModifier,2,0,13,8,125,30,0,0,0.6923076923076923,1,13
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ToolBeltModifier,4,1,14,13,160,38,0,0,0.5,1,10
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,UnarmedModifier,0,0,4,4,20,6,0,0,-1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,WettingModifier,0,0,5,4,48,11,0,0,-1.0,1,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor,ZoomModifier,1,0,10,9,66,19,0,0,0.3,0,7
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,AbstractWalkerModifier,0,0,4,1,37,8,4,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,BlockTransformWalkerModifier,3,0,4,2,34,7,0,1,0.5,0,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,FlamewakeModifier,0,0,2,0,12,3,0,1,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,FrostWalkerModifier,0,0,3,1,20,5,0,1,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.armor.walker,SnowdriftModifier,0,0,3,1,14,4,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,BlockingModifier,0,0,5,4,21,6,0,0,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,BlockTransformModifier,5,0,7,5,115,29,1,0,0.42857142857142855,0,11
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,FirestarterModifier,3,0,9,7,121,27,0,0,0.7777777777777778,1,13
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,HarvestAbilityModifier,1,0,8,3,202,42,0,0,0.5,1,11
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,PathingModifier,0,0,2,1,23,6,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,ShearsAbilityModifier,2,0,9,4,92,20,1,0,0.4444444444444444,1,11
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.interaction,SilkyShearsAbilityModifier,0,0,2,1,8,2,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability,UnbreakableModifier,0,0,3,3,11,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,BulkQuiverModifier,3,0,7,6,45,11,0,0,0.8571428571428571,0,8
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,CrystalshotModifier,0,0,5,4,22,6,0,0,-1.0,0,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.ranged,TrickQuiverModifier,6,0,10,9,71,14,0,0,0.7,0,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,AutosmeltModifier,2,0,5,2,73,11,0,0,0.4,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,BucketingModifier,0,0,10,8,198,47,0,0,-1.0,1,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,DuelWieldingModifier,0,0,2,2,15,3,0,1,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,ExchangingModifier,0,0,2,2,46,9,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,GlowingModifier,0,0,5,4,36,10,0,0,-1.0,0,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,MeltingModifier,4,0,6,5,107,19,0,0,0.8333333333333334,1,10
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,MeltingContainer,1,0,1,1,9,1,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,OffhandAttackModifier,1,1,9,7,51,14,2,0,0.7777777777777778,0,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,ParryingModifier,0,0,8,8,43,13,0,1,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.ability.tool,SpillingModifier,0,0,6,3,76,17,0,0,-1.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,AbstractProtectionModifier,1,0,8,3,79,14,6,0,0.625,9,7
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,BlastProtectionModifier,2,0,7,3,86,17,0,1,0.5714285714285714,0,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,BlastData,1,0,0,0,9,0,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,DragonbornModifier,1,0,6,3,47,12,0,1,0.6666666666666666,1,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,FireProtectionModifier,0,0,4,4,18,5,0,0,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,MagicProtectionModifier,1,0,5,3,40,10,0,1,0.8,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,MeleeProtectionModifier,2,0,7,3,54,14,0,1,0.7142857142857143,1,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ProjectileProtectionModifier,1,1,4,3,21,5,0,1,1.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,ShulkingModifier,1,0,5,3,33,8,0,1,0.8,0,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.defense,TurtleShellModifier,1,0,3,3,18,5,0,0,1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,BleedingEffect,1,0,5,5,39,7,0,1,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,BleedingDamageSource,0,0,2,2,11,2,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,MagneticEffect,0,0,3,3,11,3,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,NoMilkEffect,0,0,2,2,11,2,3,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.effect,RepulsiveEffect,0,0,3,3,11,3,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteBonusFunction,3,1,10,8,91,15,0,0,0.4,4,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,Serializer,0,0,2,2,32,5,2,0,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteLootCondition,2,2,6,5,28,6,0,0,1.0,4,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ChrysophiliteSerializer,0,0,2,2,10,2,0,1,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,HasModifierLootCondition,1,0,4,4,21,4,0,0,0.75,3,5
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ConditionSerializer,0,0,2,2,8,2,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,ModifierBonusLootFunction,3,0,10,8,97,15,0,0,0.4,4,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.loot,Serializer,0,0,2,2,34,5,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers,ModifierLootModifier,1,1,4,2,36,9,0,0,1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,CreativeSlotModifier,1,1,4,3,49,11,0,0,0.0,2,6
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,DyedModifier,1,0,2,2,15,3,0,0,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,EmbellishmentModifier,1,0,2,2,13,3,0,0,1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,FarsightedModifier,1,0,2,2,15,4,0,0,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,NearsightedModifier,1,0,2,2,15,4,0,0,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,OverslimeModifier,2,1,20,18,132,26,0,0,0.35,6,9
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,StatOverrideModifier,4,0,17,9,258,47,0,0,0.4117647058823529,1,12
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,StatConsumer,0,0,1,0,3,1,0,0,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.slotless,VolatileFlagModifier,2,0,2,2,16,3,0,0,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits,DamageSpeedTradeModifier,4,0,5,4,45,9,0,0,0.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,DenseModifier,0,0,3,2,11,3,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,EnderportingModifier,2,0,9,7,105,28,0,0,0.3333333333333333,1,11
TinkersConstructRefactor,slimeknights.tconstruct.tools.modifiers.traits.general,OvercastModifier,0,0,2,2,11,2,0,0,-1.0,0,4
